Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
22961,7128,145,161,Standard Class,BO-11350,United States,Aurora,Colorado,80013,West,OFF-PA-10004405,OfficeSupply,Paper,Rediform Voice Mail Log Books,0.01,14,0.8,-0.0059
22962,8128,1275,1295,Standard Class,TB-21595,United States,Columbus,Ohio,43229,East,TEC-PH-10003875,Tech,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,0.01,5,0.6,0.0024
22963,1241,523,527,Same Day,CM-12385,United States,Antioch,California,94509,--,OFF-EN-10004007,OfficeSupply,Envelopes,Park Ridge Embossed Executive Business Envelopes,0.01,13,0.6,-0.0054
22965,9691,790,806,First Class,MG-17890,United States,Kissimmee,Florida,34741,South,TEC-PH-10003215,Tech,Phones,Jackery Bar Premium Fast-charging Portable Charger,0.01,8,0.15,0.0009
22966,3547,1037,1061,Same Day,CR-12730,United States,Mesquite,Texas,75150,--,TEC-AC-10000109,technologies,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,439.1747,2,0.8,-232.5386
22967,10473,108,132,First Class,BD-11620,United States,Caldwell,Idaho,83605,West,TEC-AC-10004127,technologies,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,235.3943,11,0.6,
22968,11137,1227,1231,Second Class,GK-14620,United States,Rancho Cucamonga,California,91730,,OFF-AR-10003759,OfficeSupply,Art,"Crayola Anti Dust Chalk, 12/Pack",0.01,9,0.32,-0.0022
22969,3731,1204,1224,Standard Class,GM-14455,United States,Twin Falls,Idaho,83301,West,OFF-AP-10002403,OfficeSupply,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,532.9613,5,0.7,-141.5383
22970,953,2,14,Standard Class,HR-14770,United States,Aberdeen,South Dakota,57401,Central,OFF-ST-10001291,OfficeSupply,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",975.8198,12,0.6,-428.741
22971,2878,822,846,Standard Class,DH-13075,United States,Roseville,Michigan,48066,Central,OFF-BI-10002049,OfficeSupply,Binders,UniKeep View Case Binders,617.8565,6,0.6,-245.8486
22972,8961,1023,1055,Second Class,ND-18460,United States,Sparks,Nevada,89431,West,TEC-PH-10003589,Tech,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,0.01,7,0.3,0.0013
22973,8315,657,677,Same Day,TS-21205,United States,Carrollton,Texas,75007,Central,OFF-ST-10004963,OfficeSupply,Storage,Eldon Gobal File Keepers,39.9335,6,0.15,9.2846
22975,11830,766,782,Standard Class,BH-11710,United States,Renton,Washington,98059,West,FUR-FU-10002918,Furni,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,0.01,9,0.2,-0.001
22976,5437,643,663,Same Day,JF-15490,United States,Springfield,Ohio,45503,East,OFF-BI-10002852,OfficeSupply,Binders,Ibico Standard Transparent Covers,1098.5796,12,0.0,263.0822
22977,7085,689,697,Standard Class,LS-16945,United States,Houston,Texas,77036,--,OFF-PA-10002787,OfficeSupply,Paper,Xerox 227,0.01,13,0.7,-0.00
22978,8259,303,315,Standard Class,DH-13675,United States,Lubbock,Texas,79424,Central,TEC-MA-10002930,technologies,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,414.7531,5,,-125.81
22979,2268,1081,1105,Same Day,SC-20230,United States,North Charleston,South Carolina,29406,South,TEC-AC-10002399,Tech,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,0.01,9,0.6,-0.005
22980,3016,906,938,First Class,BD-11620,United States,San Francisco,California,94109,West,TEC-PH-10003437,Tech,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,169.5454,9,0.0,56.6189
22981,6360,384,412,First Class,SC-20050,United States,Des Plaines,Illinois,60016,Central,OFF-AP-10000692,OfficeSupply,Appliances,Fellowes Mighty 8 Compact Surge Protector,1146.2503,1,0.45,-280.6221
22982,3089,436,456,Second Class,CS-12250,United States,Des Moines,Washington,98198,--,TEC-AC-10004127,Tech,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,0.01,5,0.6,-0.0022
22983,7847,1388,1396,First Class,CS-11860,United States,Plantation,Florida,33317,South,FUR-TA-10001950,Furni,Tables,Balt Solid Wood Round Tables,309.4751,13,0.32,116.681
22984,2037,801,821,Same Day,RA-19885,United States,West Jordan,Utah,84084,West,OFF-AR-10000203,OfficeSupply,Art,Newell 336,139.5382,14,0.0,-1.1792
22985,8020,696,708,First Class,NB-18580,United States,Harlingen,Texas,78550,Central,TEC-AC-10004171,technologies,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,0.01,5,0.7,-0.002
22986,2900,166,178,First Class,JE-15475,United States,Hickory,North Carolina,28601,South,OFF-FA-10004076,OfficeSupply,Fasteners,Translucent Push Pins by OIC,0.01,7,0.6,-0.0051
22987,3280,184,200,Same Day,CC-12685,United States,Lincoln Park,Michigan,48146,Central,TEC-MA-10004086,technologies,Machines,Plantronics Single Ear Headset,123.8828,14,0.4,-24.1832
22988,11852,650,666,First Class,DB-12910,United States,Cheyenne,Wyoming,82001,West,OFF-AR-10003183,OfficeSupply,Art,Avery Fluorescent Highlighter Four-Color Set,710.4337,14,0.32,-229.7318
22990,830,1076,1092,First Class,ON-18715,United States,Shelton,Connecticut,6484,,OFF-BI-10002706,OfficeSupply,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,0.01,12,0.7,-0.0063
22991,6201,501,533,First Class,EM-14140,United States,Springdale,Arkansas,72762,South,TEC-PH-10003187,Tech,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,365.5244,3,0.1,26.5564
22992,921,381,389,Second Class,LM-17065,United States,Bullhead City,Arizona,86442,West,OFF-ST-10001128,OfficeSupply,Storage,"Carina Mini System Audio Rack, Model AR050B",422.4715,13,0.0,41.649
22993,11382,118,126,Standard Class,TM-21010,United States,Edmonds,Washington,98026,West,OFF-AP-10003622,OfficeSupply,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.01,12,0.1,0.0006
22994,5477,821,841,Second Class,CC-12550,United States,Austin,Texas,78745,Central,FUR-BO-10002613,Furni,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",0.01,9,0.0,0.0023
22996,6782,479,495,Same Day,ME-17725,United States,Omaha,Nebraska,68104,Central,OFF-EN-10003055,OfficeSupply,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",219.058,3,0.1,37.034
22997,313,708,720,Second Class,MZ-17335,United States,Danbury,Connecticut,6810,East,OFF-AP-10004052,OfficeSupply,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0.01,8,0.0,0.0041
22998,6895,720,740,Same Day,PR-18880,United States,Kent,Washington,98031,West,OFF-PA-10001790,OfficeSupply,Paper,Xerox 1910,0.01,10,0.8,-0.0016
22999,9411,208,228,Standard Class,JH-15910,United States,Elkhart,Indiana,46514,Central,FUR-TA-10002855,Furni,Tables,Bevis Round Conference Table Top & Single Column Base,283.1152,3,0.5,-86.9316
23000,1575,814,834,Second Class,AH-10690,United States,Bryan,Texas,77803,Central,TEC-PH-10002170,Tech,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,218.8754,4,0.8,-34.4455
23001,1664,1380,1404,Second Class,JM-15265,United States,Costa Mesa,California,92627,West,TEC-MA-10000045,technologies,Machines,Zebra ZM400 Thermal Label Printer,0.01,4,0.1,0.0014
23002,11371,1234,1258,Same Day,MH-17440,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001246,OfficeSupply,Paper,Xerox 215,614.6569,10,0.1,122.5724
23003,11276,343,355,Standard Class,HG-15025,United States,Naperville,Illinois,60540,Central,FUR-BO-10003450,Furni,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",744.5952,9,0.45,-117.6211
23004,9969,84,88,First Class,TH-21235,United States,Shelton,Connecticut,6484,East,FUR-FU-10002878,Furni,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",0.01,8,0.1,0.0013
23005,10160,1221,1245,First Class,BT-11305,United States,Lakewood,New Jersey,8701,East,OFF-LA-10001175,OfficeSupply,Labels,Avery 514,1288.0902,12,0.4,-322.0531
23006,1326,889,893,Same Day,JS-15940,United States,Temecula,California,92592,West,TEC-AC-10004353,Tech,Accessories,Hypercom P1300 Pinpad,0.01,9,0.45,-0.0002
23007,4820,832,852,Same Day,AR-10540,United States,Florence,Kentucky,41042,South,OFF-AR-10003582,OfficeSupply,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0.01,9,0.5,-0.0041
23008,11157,365,389,Second Class,TS-21205,United States,Sterling Heights,Michigan,48310,--,OFF-PA-10001471,OfficeSupply,Paper,Strathmore Photo Frame Cards,0.01,14,0.1,0.0021
23009,10272,98,102,First Class,RA-19945,United States,Holyoke,Massachusetts,1040,East,OFF-BI-10003925,OfficeSupply,Binders,Fellowes PB300 Plastic Comb Binding Machine,0.01,8,0.3,0.0014
23010,10314,24,36,Standard Class,CP-12340,United States,Allentown,Pennsylvania,18103,East,FUR-FU-10001215,Furni,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",233.7021,4,0.32,113.7899
23011,9057,18,21,Standard Class,JM-15865,United States,Modesto,California,95351,West,TEC-MA-10002412,technologies,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,738.1553,3,0.5,-183.4561
23012,5005,60,84,Same Day,TH-21100,United States,Dallas,Texas,75220,Central,OFF-PA-10000357,OfficeSupply,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.01,12,0.45,-0.0035
23013,1363,946,966,First Class,TH-21115,United States,Suffolk,Virginia,23434,South,TEC-PH-10004833,technologies,Phones,Macally Suction Cup Mount,452.0436,12,0.1,25.4847
23014,911,1181,1193,First Class,DK-13225,United States,Burlington,North Carolina,27217,South,OFF-EN-10001453,OfficeSupply,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",69.9449,4,0.8,-35.3038
23015,11487,329,349,Second Class,RW-19540,United States,East Point,Georgia,30344,South,OFF-AP-10003779,OfficeSupply,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,224.2504,7,0.8,-110.1463
23016,5333,1305,1317,First Class,JL-15850,United States,Sacramento,California,95823,West,OFF-LA-10004008,OfficeSupply,Labels,Avery 507,0.01,2,0.45,-0.0014
23017,3883,1398,1426,Same Day,SR-20740,United States,Kenner,Louisiana,70065,South,OFF-AR-10004441,OfficeSupply,Art,BIC Brite Liner Highlighters,135.2157,9,0.32,-3.9375
23018,4450,302,322,Second Class,SF-20200,United States,Pine Bluff,Arkansas,71603,South,OFF-AR-10001468,OfficeSupply,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",500.1716,8,0.8,-363.61
23019,1408,920,948,Same Day,NS-18640,United States,Roseville,Michigan,48066,Central,TEC-PH-10004348,technologies,Phones,OtterBox Defender Series Case - iPhone 5c,0.01,12,0.5,-0.0019
23020,7429,717,737,Second Class,SC-20695,United States,Portage,Indiana,46368,Central,OFF-FA-10001332,OfficeSupply,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",579.7691,13,0.3,-3.7533
23021,11685,1380,1396,Same Day,DL-13315,United States,Mentor,Ohio,44060,East,OFF-LA-10003121,OfficeSupply,Labels,Avery 506,0.01,6,0.5,-0.0003
23022,7731,200,224,Same Day,SS-20875,United States,Des Moines,Washington,98198,West,OFF-ST-10000025,OfficeSupply,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,349.4098,6,0.0,
23023,9782,876,896,Second Class,CC-12220,United States,Portage,Indiana,46368,Central,OFF-BI-10002437,OfficeSupply,Binders,Recycled Premium Regency Composition Covers,0.01,7,0.2,
23024,9287,306,318,Same Day,MM-18055,United States,Westminster,California,92683,West,OFF-AR-10002467,OfficeSupply,Art,Dixon Ticonderoga Pencils,483.1459,2,0.32,-118.5608
23025,11589,665,669,First Class,BE-11335,United States,Dublin,Ohio,43017,East,FUR-FU-10003268,Furni,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,593.5194,11,0.3,-10.0967
23026,8564,1180,1184,First Class,PL-18925,United States,Bossier City,Louisiana,71111,South,OFF-PA-10003673,OfficeSupply,Paper,Strathmore Photo Mount Cards,0.01,3,0.2,0.0037
23027,11377,608,616,Second Class,HE-14800,United States,Palatine,Illinois,60067,Central,FUR-CH-10000847,Furni,Chairs,Global Executive Mid-Back Manager's Chair,0.01,3,0.7,-0.004
23028,7168,483,515,Standard Class,BF-11080,United States,Rancho Cucamonga,California,91730,--,OFF-LA-10003766,OfficeSupply,Labels,Self-Adhesive Removable Labels,0.01,9,0.7,-0.0043
23029,7411,1366,1382,Second Class,CG-12040,United States,Logan,Utah,84321,West,OFF-AP-10002518,OfficeSupply,Appliances,Kensington 7 Outlet MasterPiece Power Center,0.01,5,0.1,0.0033
23030,3945,422,442,First Class,MR-17545,United States,Oak Park,Illinois,60302,Central,OFF-BI-10002867,OfficeSupply,Binders,GBC Recycled Regency Composition Covers,205.8867,5,0.32,
23031,7468,1275,1287,Standard Class,BE-11455,United States,Richmond,Virginia,23223,South,OFF-LA-10001317,OfficeSupply,Labels,Avery 520,0.01,7,0.1,0.0021
23032,8312,307,327,Standard Class,GM-14455,United States,Miami,Florida,33142,South,OFF-PA-10003016,OfficeSupply,Paper,"Adams ""While You Were Out"" Message Pads",1032.6487,1,0.45,-240.62
23033,11391,1280,1312,Standard Class,JL-15835,United States,Aberdeen,South Dakota,57401,Central,OFF-BI-10003984,OfficeSupply,Binders,Lock-Up Easel 'Spel-Binder',904.4132,3,0.2,538.8975
23034,1629,333,341,Second Class,BF-11005,United States,Miramar,Florida,33023,South,OFF-AR-10004999,OfficeSupply,Art,Newell 315,511.5912,4,,-255.23
23035,2102,1189,1205,Second Class,EM-13825,United States,Cheyenne,Wyoming,82001,West,OFF-PA-10001609,OfficeSupply,Paper,Tops Wirebound Message Log Books,127.8024,2,0.1,61.4731
23036,1657,1095,1119,Second Class,DB-13405,United States,Texas City,Texas,77590,Central,OFF-ST-10001321,OfficeSupply,Storage,"Decoflex Hanging Personal Folder File, Blue",0.01,10,0.8,-0.0068
23039,11221,707,735,Standard Class,CM-12160,United States,Manteca,California,95336,West,OFF-ST-10004804,OfficeSupply,Storage,"Belkin 19"" Vented Equipment Shelf, Black",0.01,3,0.8,-0.0058
23040,9713,1437,1445,First Class,PM-18940,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10003894,Furni,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",0.01,1,0.6,
23041,8596,970,982,Standard Class,PJ-19015,United States,Lake Charles,Louisiana,70601,South,OFF-FA-10000936,OfficeSupply,Fasteners,Acco Hot Clips Clips to Go,403.8739,12,0.6,-129.6277
23042,3967,363,395,Standard Class,SW-20245,United States,Champaign,Illinois,61821,Central,OFF-BI-10004099,OfficeSupply,Binders,GBC VeloBinder Strips,0.01,14,,0.0037
23043,906,1244,1260,Standard Class,KS-16300,United States,Whittier,California,90604,West,OFF-BI-10001072,OfficeSupply,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0.01,3,0.2,0.0026
23044,8528,1151,1159,First Class,TT-21070,United States,Miami,Florida,33180,South,OFF-AP-10002403,OfficeSupply,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,0.01,8,0.4,-0.0008
23045,6039,961,969,Standard Class,TB-21250,United States,Spokane,Washington,99207,West,OFF-AR-10000716,OfficeSupply,Art,DIXON Ticonderoga Erasable Checking Pencils,0.01,12,0.0,-0.0004
23046,4982,825,853,Same Day,DO-13435,United States,Lubbock,Texas,79424,Central,TEC-PH-10002310,technologies,Phones,Panasonic KX T7731-B Digital phone,754.31,4,0.1,94.6465
23047,7269,584,592,Second Class,CR-12580,United States,Richmond,Kentucky,40475,South,OFF-AR-10003727,OfficeSupply,Art,Berol Giant Pencil Sharpener,1045.5922,6,0.6,-557.8029
23048,6551,650,666,Second Class,HG-15025,United States,Redlands,California,92374,,TEC-CO-10002095,Tech,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,0.01,7,0.45,-0.0041
23049,7944,168,176,Standard Class,MC-17575,United States,Lewiston,Maine,4240,East,OFF-BI-10004352,OfficeSupply,Binders,Wilson Jones DublLock D-Ring Binders,460.2516,7,0.5,-12.1185
23050,6055,716,744,Same Day,BT-11395,United States,Grapevine,Texas,76051,Central,OFF-BI-10003350,OfficeSupply,Binders,Acco Expandable Hanging Binders,384.0695,11,0.5,0.8535
23051,3097,893,921,First Class,RA-19285,United States,Fresno,California,93727,,OFF-BI-10000050,OfficeSupply,Binders,"Angle-D Binders with Locking Rings, Label Holders",0.01,4,0.5,-0.0022
23052,3450,1093,1101,Second Class,WB-21850,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004261,OfficeSupply,Supplies,"Fiskars 8"" Scissors, 2/Pack",395.3329,12,,19.4729
23053,9272,338,366,First Class,MG-17680,United States,Mount Pleasant,Michigan,48858,Central,OFF-PA-10002666,OfficeSupply,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,886.1452,10,0.5,-35.9606
23054,4884,577,609,Standard Class,FH-14365,United States,Miami,Florida,33180,South,TEC-AC-10000865,technologies,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,0.01,11,0.0,
23055,8755,1309,1317,First Class,BT-11680,United States,Coral Springs,Florida,33065,South,OFF-AP-10000891,OfficeSupply,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,667.6868,13,0.2,-348.5655
23056,8338,125,137,Second Class,BM-11575,United States,Pharr,Texas,78577,Central,FUR-BO-10004409,Furni,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",314.055,6,0.1,156.6225
23057,4095,1263,1287,Standard Class,DK-12985,United States,Oswego,Illinois,60543,Central,FUR-CH-10004495,Furni,Chairs,"Global Leather and Oak Executive Chair, Black",0.01,10,0.2,0.0018
23058,2988,759,767,Standard Class,MO-17500,United States,Tamarac,Florida,33319,South,OFF-PA-10000919,OfficeSupply,Paper,Xerox 1918,360.8843,11,,-158.5722
23059,3470,508,520,First Class,LM-17065,United States,Great Falls,Montana,59405,West,OFF-FA-10002983,OfficeSupply,Fasteners,Advantus SlideClip Paper Clips,554.6517,10,0.45,-104.4343
23061,3215,418,422,Standard Class,BV-11245,United States,Melbourne,Florida,32935,South,OFF-PA-10002787,OfficeSupply,Paper,Xerox 227,878.0961,5,0.5,-236.439
23062,882,1158,1190,Standard Class,RE-19405,United States,Kent,Washington,98031,West,TEC-MA-10003673,Tech,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,0.01,12,0.2,-0.0032
23063,10713,8,18,Same Day,VG-21805,United States,Plano,Texas,75023,Central,OFF-PA-10004239,OfficeSupply,Paper,Xerox 1953,0.01,8,0.8,
23064,1990,113,117,Second Class,GB-14530,United States,Orange,New Jersey,7050,East,TEC-PH-10001750,technologies,Phones,Samsung Rugby III,706.1855,4,,-144.2467
23065,6286,1254,1270,First Class,JC-15340,United States,Saint Charles,Illinois,60174,Central,OFF-BI-10000404,OfficeSupply,Binders,Avery Printable Repositionable Plastic Tabs,675.0865,13,0.32,100.6585
23066,1978,290,298,First Class,JL-15130,United States,Irving,Texas,75061,Central,OFF-PA-10002659,OfficeSupply,Paper,Avoid Verbal Orders Carbonless Minifold Book,1125.4966,1,0.1,-13.7171
23067,8941,1262,1286,Same Day,BD-11635,United States,Port Orange,Florida,32127,South,OFF-BI-10000285,OfficeSupply,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,0.01,4,0.2,0.0022
23068,9615,844,852,Second Class,CD-11980,United States,Edmond,Oklahoma,73034,Central,OFF-ST-10003656,OfficeSupply,Storage,Safco Industrial Wire Shelving,0.01,2,0.6,-0.0037
23069,131,225,254,First Class,TT-21265,United States,Inglewood,California,90301,West,TEC-AC-10000057,technologies,Accessories,Microsoft Natural Ergonomic Keyboard 4000,690.5307,7,0.15,246.0931
23070,3980,596,616,Same Day,NM-18445,United States,Clifton,New Jersey,7011,East,OFF-PA-10000477,OfficeSupply,Paper,Xerox 1952,87.2191,12,0.3,-18.0371
23071,8769,1012,1024,Same Day,LC-16885,United States,Thornton,Colorado,80229,West,OFF-BI-10000216,OfficeSupply,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",456.3189,13,0.32,7.0217
23072,4527,853,869,Standard Class,JH-16180,United States,Freeport,New York,11520,--,FUR-FU-10000771,Furni,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",0.01,14,0.4,0.0016
23073,4505,768,800,Standard Class,EH-13765,United States,Mesquite,Texas,75150,Central,FUR-FU-10001940,Furni,Furnishings,Staple-based wall hangings,644.8121,10,0.8,-157.8161
